item_attr_0,item_attr_1,item_attr_2,item_attr_3,item_attr_4,item_attr_5,item_attr_6,item_attr_7,item_attr_8,item_attr_9,item_attr_10,item_attr_11,item_attr_12,item_attr_13,item_attr_14,item_attr_15,item_attr_16,item_attr_17,item_attr_18,item_attr_19,item_idx,category,price
1.5618407128781946,-0.0942283119712064,-1.3295355980360932,-1.3886381325455126,-0.3426507813139342,-1.5805197714011259,0.5871480681068829,0.19817249700066566,0.04951920293345952,-0.6193627015907859,-0.944897619896037,-0.9326947401786417,0.17683627757169643,0.203718385019914,-0.35018613150071987,-1.3621569313573965,0.7474645401935168,-0.4979590194811374,0.12520995462045253,0.38238882309071753,0,default,24.500043446924757
0.1248526743817227,-0.3992978133611119,0.7199730623723842,0.6359914309344069,0.2423471364576342,-0.1745968392710861,0.7449054286854802,-0.6994990147541622,0.3486823197383658,0.41779044984955765,0.9173288671689089,0.5120436263925092,-0.317714619019038,1.1728391714087736,0.8457352857345951,-1.2240197394390628,0.524205413080147,0.3247737155270881,1.110708789311971,1.0681368304495147,1,default,31.986882588634877
0.10307244444829278,-0.7219400355538785,-0.3114237378463175,0.4402946294468494,0.16660764424963537,0.5423132623330154,1.0032315212582197,0.2469779906709117,-0.06514055433632938,-0.6508109294528057,-2.6575845401364515,-0.3023684987187785,0.007694186817153259,-0.913041736760684,0.6715898934476867,-0.7233252275805835,-0.033572203199349046,-0.35703816779068864,1.656397005200999,1.5332587711738759,2,default,57.4062761170142
0.6491293823877521,-0.009213166452237919,0.4579615417043574,-0.044168495455582046,0.9146588886787499,0.7314096852528286,0.679232628106064,0.3083533572035525,0.4867599008127398,0.8980381420994482,2.349982740437957,1.0219985782868017,-1.3025436317906898,-0.08737081966464952,-0.5749816877094865,-0.012121378469736047,-0.1165993280167301,-0.14937249281062856,0.49092846630597137,-0.062296116315036454,3,default,56.13507031898186
0.8191596807696219,-0.3154124268798714,-0.8320824305720538,-0.06259953031177456,-0.5232489829978612,1.0089648489487766,0.7560530682838235,1.1736671922749187,-0.9691386261078975,-1.5847424233010157,1.7312463758246608,-1.1431785215994874,0.8037869945619752,0.6801157234823069,0.02681009001493782,-0.23447717524024517,-0.982091041908694,1.190262841665415,0.7364706635051156,2.700371387237711,4,default,93.62679813507509
-0.1062490545681113,-0.052796277715319105,-1.142887821195877,0.6631038798621093,-2.1887408319519235,-1.7629993031772526,0.2176391835162356,0.4966204552229547,-0.6190901958758362,-1.1408705901662275,0.034657158407279065,-0.7133924470531751,-0.7383360168802579,0.4985861372477418,2.9278980067674154,-0.6229921050151893,0.005774584002299361,0.09553615449182297,-0.90635103035875,-0.22785431310150406,5,default,20.933544865032154
-0.18030346706442518,-0.2481200290423161,-0.5746551384177283,0.26476729036557534,-0.12089480080151724,-2.260725929993968,2.1505326838309253,-0.9650567171550628,-1.1733686991747116,-2.2235825423132316,1.7787968943271322,-0.9997088843978126,-1.9136180963274798,-0.5917769103536461,0.6156143035683476,-0.49707351392639365,-1.9115072484986153,-0.26758466574759854,-0.9277927664110429,0.6434522734176267,6,default,46.5119561723538
-0.3248742554657578,0.37883937076571067,0.8851920989946019,0.10074564034572772,0.15748968249732023,0.44306120412931344,0.2424464234490531,-1.140366456620746,-1.4278312650782854,2.502526002514023,2.2474329508897504,-1.73802810892144,-0.6495033831264986,0.29651979066150447,0.25959278259514834,0.2667077257035762,-0.9932018711066359,-0.35740853780171983,1.1266365069128967,0.09823018732487031,7,default,21.639474603019053
-0.4855414527580156,-1.0123666380943,0.901439943910733,0.1486497770727642,-0.3684039180923354,0.5527517866232026,-0.11411075454884655,-1.8222171483266392,0.6378272766047733,3.195665492042552,-1.2342445056706248,0.41665317920847844,-0.5932496856469288,1.2769550201259048,0.1494507720539765,0.7760117840187698,-1.8011735885160451,-0.41928469479922964,-1.645671416446509,-0.4836540892006241,8,default,38.11813266206609
0.24383125221661178,0.4613552621849811,0.07500967519044867,0.48711801485136774,-0.4941971755580359,-1.3616778443847426,0.1430927507867085,-0.10929819042338156,1.7370230390074328,1.1624319260097438,1.1837380268140714,-0.6130072133748317,0.02142664321224606,0.3740175104170342,-1.0037608120068393,-1.137081246957917,-0.7529694889013738,-0.7946303127422669,0.5233670205793968,0.3341858519848295,9,default,82.14419189436126
-0.04581068424035719,0.11904998202472862,-0.09937377634822776,-0.37002404880489354,-0.41216268192979993,-1.8265611422219523,-0.2771485235109016,-0.3732007995625151,-0.678438451285917,-0.6255570421059728,0.04062639502475418,-0.3813885706622105,0.7555118242262395,-1.453805778339243,0.9434196982099605,1.3208733600205302,0.7836442543486086,-2.177382158011596,0.214753918747975,-1.177283841350583,10,default,56.341154101081905
-0.9198784440933132,-0.37384860586465984,0.16163737671640407,0.8607375333691025,0.20855692829044034,-0.6283760196687083,1.553626034593541,1.1107152357378798,-1.5982191758743403,-1.8917689660469945,-1.4850308734062676,-0.3690118969992421,-0.49950343527752217,-1.7339146190927388,1.4331137201164728,-1.2779881794691164,-0.48591935743463704,-0.3995450311725802,1.07165316351893,0.7694426258236292,11,default,60.07571858956764
-1.7988649576788553,-1.7640176571809187,0.2478982304573731,0.5543568679858781,0.5088002330615256,0.6156372086200679,1.36319144824673,1.0171251292322891,1.3060149113583839,0.5784538588900265,2.6882302811162755,0.9756562864880018,-0.11937077549720793,1.0340095598338486,-0.7151890881190556,0.44763021274742076,0.42019669495480144,0.7577511654247853,-1.136949934768529,1.163244413607533,12,default,51.40387687653133
-0.14853333310553613,1.1829262911498701,0.12351847303091544,0.21377473158365,-0.287631233687998,-0.33249251663624646,0.41005985717884236,-0.32225182922005224,-1.6706161529850152,-0.12386290435234518,-2.5866209738094987,-1.1242355541001237,-1.0000270124032453,0.5783637709966181,2.5513880340440136,-0.4495971487540042,0.3234440448020357,1.23758460712218,0.23970314257023365,-1.6669838077443864,13,default,69.06542680429459
-0.6548288841968424,0.4963742120894604,0.574795238605512,2.071286198994165,0.4374905971157393,1.6106532303692662,-0.779978100799367,-2.3024504505404333,0.12472476640635106,2.4606943536531363,-0.7592972622488937,2.0605933541982355,0.9109643046577722,-0.22175633187088326,-0.23831015159034294,0.5428786207210066,-1.8707248017499967,-0.10433801636520947,0.5714386651276874,0.2913168852852608,14,default,45.461166993629114
0.3933943990703785,0.25462990419123954,0.2698420847434364,-0.1248959131375157,-1.458053216432841,0.7870312680763613,-0.18103585413127896,-0.023053898519522997,0.4719565017213533,-1.1506004659976865,0.047410806748325235,0.7755426463270362,0.2519832107290348,0.6531873992568942,-1.4038506482240345,0.2985994551865013,-0.05915257162979009,-0.7713101904070697,-0.3018478476016431,0.07266636082952625,15,default,67.25848031236089
0.058662638510374385,1.4671317756735416,-0.07804108415643178,0.8940219341514444,0.11206662045690265,-0.6776539381711665,-0.2732405429982325,-0.5226523892888588,0.6188363971057451,0.6190789387689907,-1.5088650576059945,-0.20515747790176198,0.7213179049744515,-0.598726522345749,0.0693301944606138,0.8233862665206212,-0.44480104600121656,0.9606436309493503,0.29041739825398666,0.84026870271551,16,default,71.22805066223339
0.7993587843293661,-1.2512098956057147,1.4539219907437588,1.5466954364028864,-0.06853766420051585,1.1253622700003696,0.12959837481462946,0.5183955281200356,1.7912085404092692,0.6603377359548589,-0.6410592468524265,-0.15200185904705607,-0.4122416809165644,-0.5041005299132532,0.2207637366575818,-0.2342983911552056,0.5651417810890527,0.46040361199206375,0.5174341628712624,-0.1744705787735869,17,default,38.73438994611547
0.47143532066587107,0.01947936993027815,0.21986284803730471,-0.26589223366215564,-0.6150747365028547,-0.5402310282897421,1.1554848511277906,1.6357465038005423,-0.1521175138283506,-0.11193941525941362,-2.104045460732621,-0.17400183368433997,-1.364486237144723,1.1535167185458208,-1.356984533303276,0.8063484791003779,1.7355636122377338,0.4975375199167756,-1.1491727328855355,-0.27690708029841815,18,default,45.89010015614791
-0.12990035700843092,0.6591854667378182,-1.8433334219185327,-0.9914411719524295,2.1307989189876393,1.3762260264645538,0.07219757033388352,-1.012063289508023,-0.2985059784610088,0.8430460636126795,-0.0459863227314537,-0.10351287887285211,1.599694448338057,0.38367244922261856,-0.5610247894499583,1.0310998383103174,-0.023007999447467162,-0.6269968980962388,0.23212157633981326,1.63043987142379,19,default,55.239968932379604
0.8320501263653046,0.29142378215179776,-0.6997747096288359,1.491456101547776,0.7827882379383251,-0.2092345271612829,1.2417949121965925,1.4500711306401606,-1.3007001900161448,-1.5594539714322422,-0.12454745048890484,0.714269279964501,0.16221890100552405,1.2833115282201017,1.4214496064872757,-0.9528327537861653,-0.49431677828079645,-0.6936630510442607,-0.5728053803886044,-0.13208226248123695,20,default,39.57031559974487
-0.4402707010206718,-0.09645132331998978,-1.3426858223865237,2.0443400866989183,-0.4263152955346514,0.13301826460328367,1.4028358338484637,-0.7155704142880086,2.024144683851703,0.4399061606827859,0.7047935677899296,0.9078515800074392,0.3142857865809399,-0.34357579642693203,0.8462419383652472,-0.16101334617822635,0.46869134681917884,-1.6900437236437067,0.4358634609449465,1.2461537835051109,21,default,49.06624572447343
1.4940814934606679,-0.19407683670693762,-0.27645175185735815,-1.1833955329889458,-0.447031338309463,-1.336030955837789,1.1893051698080155,1.4992790756313579,-1.339783539201733,-0.14853131639061307,0.8212504788934856,-0.7642962343387779,-0.6586123512967165,-0.6847072033231666,-0.0019429398866673499,0.4079067491212884,-0.8048276414093261,0.7144100240932253,-0.36005197785195914,-0.6002013898852748,22,default,36.475215291257484
-0.8966669706544496,-0.6046829248887844,-0.22021518466155357,1.4592524970701104,-2.1643405027147247,0.17863376409612441,0.9643769986151716,0.7028945681169757,0.4547696049213146,0.16774232998315258,1.7430953687682242,0.5959060082093959,1.3703994337799517,0.03901318418056339,1.3473399570115114,0.5485296363897737,1.243088527281385,-0.06102884075453726,0.2248738169405302,-0.14712133374725428,23,default,83.96682474929287
-0.3191492667214424,-0.2345676734496496,-0.9341046877492235,-0.2863990410093991,1.9119175913699737,1.1007951220637155,1.0168058750818998,0.1494734092559897,0.46683063816700116,0.3351029007445403,0.7113669115609677,-0.6732167634919634,-2.787763234579003,0.9219442302062816,0.32451755315295266,-0.9186762969425846,-0.1829981416979234,1.5766931676589815,1.1814164281630213,1.7000327302437468,24,default,78.07833720618208
0.27950768082453636,-2.0746550237349886,1.044459267895111,0.480227580727282,0.06557600586692953,0.2864708315612956,1.3235000048559793,0.5220422445017509,-1.3213083522467222,-1.1579833094170489,-0.5155675645114185,-0.8347423500618796,0.5359142059716389,1.2344576527185658,-0.150769542023779,0.42953491297882346,0.22067525943287608,-0.8909531891047419,-0.4611388404926207,-0.8688617873558205,25,default,46.96917419274989
0.6258528619899716,-1.685339064381028,0.3137743006950301,-0.8178142429044721,0.6295890839732705,0.8271598631718254,1.8102591564992379,-0.013853210796163522,-1.5766385810785573,-0.9015259716031476,0.4017189099774456,-0.15586410420405492,-0.4238688729719832,1.0270975654077914,-1.0109760021054541,0.11064830320927345,-0.45642474804613387,0.3875375684516801,1.342851957603277,-0.30180729610898815,26,default,56.19963977345607
-0.8907054818720223,1.3685046692541634,-1.46232578770432,-0.4850918789196554,0.8400034261897038,-0.4191549612499277,0.9243431889554734,0.688668499017981,-0.42666772448791285,-2.268450555510191,-0.3498719598436606,0.3285179751000461,-0.6119485041221124,-0.01585685152499813,1.94340043430792,0.367235725031957,0.49775432003006864,-1.4508100360367766,0.37243813698369505,0.08874944689086886,27,default,17.36449494653675
-0.29404702259023546,0.35142976145614796,1.6050851547609255,-1.8015097457902847,1.053049528340422,0.03584593123611912,-1.0719133298193775,0.6289896405358973,-0.6125349201600525,-0.8452699463653057,-0.7330817956412675,-0.3023815042746568,-1.4555026270534557,-1.4109310937752904,-1.8776736681994814,-0.29580802208022067,-0.6357790223505659,-1.200449735587642,-0.11261877758232991,0.7296578209957054,28,default,57.595570214074144
-2.1519744254421793,1.0665782350078106,0.1305738940728722,0.2807860797138899,1.0795876436720675,0.6935645036352226,-0.7951400754896935,-0.7324593322134609,0.5945531512805801,-0.025492032434010367,-0.9571547349022362,0.10737879026099573,0.2060020780204522,0.8326794403298257,-0.2754131694876279,-0.7067750384282622,-0.18741791246427977,-0.4956451347083826,0.6555615643540869,-0.5427541947197314,29,default,37.128267545653834
1.9944008967845137,-0.3507699664898559,-0.6463710909533557,-0.26958442916247133,2.3914906360954356,0.519000620250958,0.7087548380385076,-0.3320987009839547,-1.1642569135658336,-1.1510463746624273,-0.47065092772812106,0.6246711533278761,-1.1397954747585173,-0.7335021843577666,-0.4737322559990251,2.141925819831705,1.0413843710773838,-0.8361723144411817,-0.35300039333967725,-0.5705276260756387,30,default,60.87524534282028
0.49360271719355137,1.1516680396425578,-0.8165271593505578,-1.0576152807695978,-0.5919067019357837,1.2123208430196468,0.37687677012373405,-0.7586014574029254,1.1979976783390989,-0.2875507479002483,-0.10779411510066952,3.589614478757097,1.6965906177937007,0.2366772258134942,0.41061996843218906,0.019787080616500356,0.21633508394285536,-1.9294885654618312,-0.3985134120270777,0.4329546503325245,31,default,101.171219915954
-0.6553705600224697,-0.9444869282219955,0.9116814059382892,-2.0740441398030414,0.010140644735795741,-1.1948056968259237,1.285838643420038,-0.3440433034604822,-0.8849278716388358,0.4368109802740142,1.2767557898126525,-0.896244455415299,-1.4323107215229884,-0.38156976863208775,0.4688419914064458,-0.5242880760490708,1.2483944522708952,0.1755446419407739,-0.36186923476839966,-0.4247451354751902,32,default,63.376654086362294
0.7243053704304542,-0.7581023404580101,-1.34780929870323,-0.45326288204284076,0.23577289100044746,-0.9639748440667092,-1.6930617944111572,0.32632510056795694,-0.4366731124430178,-0.20201382949864888,0.7301787819525193,0.14210219601260315,-1.1314013498614683,-1.8545314836170659,0.47509163382179576,0.6794046628344569,0.384276100739901,0.5175818360648868,-0.20874172798670312,1.2031854442723466,33,default,23.55486610800382
